video_path,video_name,exercise,subject_id,view,total_frames,fps,duration_sec,width,height
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg03.mp4,Side view V46-seg03.mp4,Lateral Raises,volunteer_046,side,66,30.0,2.2,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg04.mp4,Side view V46-seg04.mp4,Lateral Raises,volunteer_046,side,67,30.0,2.2333333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg05.mp4,Side view V46-seg05.mp4,Lateral Raises,volunteer_046,side,61,30.0,2.033333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg06.mp4,Side view V46-seg06.mp4,Lateral Raises,volunteer_046,side,64,30.0,2.1333333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg07.mp4,Side view V46-seg07.mp4,Lateral Raises,volunteer_046,side,64,30.0,2.1333333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg08.mp4,Side view V46-seg08.mp4,Lateral Raises,volunteer_046,side,62,30.0,2.066666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg09.mp4,Side view V46-seg09.mp4,Lateral Raises,volunteer_046,side,61,30.0,2.033333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg10.mp4,Side view V46-seg10.mp4,Lateral Raises,volunteer_046,side,66,30.0,2.2,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v46/Side view V46-seg11.mp4,Side view V46-seg11.mp4,Lateral Raises,volunteer_046,side,76,30.0,2.533333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg01.mp4,Side view V5-seg01.mp4,Lateral Raises,volunteer_005,side,53,30.0,1.7666666666666666,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg02.mp4,Side view V5-seg02.mp4,Lateral Raises,volunteer_005,side,54,30.0,1.8,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg03.mp4,Side view V5-seg03.mp4,Lateral Raises,volunteer_005,side,50,30.0,1.6666666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg04.mp4,Side view V5-seg04.mp4,Lateral Raises,volunteer_005,side,50,30.0,1.6666666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg05.mp4,Side view V5-seg05.mp4,Lateral Raises,volunteer_005,side,50,30.0,1.6666666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg06.mp4,Side view V5-seg06.mp4,Lateral Raises,volunteer_005,side,53,30.0,1.7666666666666666,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg07.mp4,Side view V5-seg07.mp4,Lateral Raises,volunteer_005,side,52,30.0,1.7333333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg08.mp4,Side view V5-seg08.mp4,Lateral Raises,volunteer_005,side,44,30.0,1.4666666666666666,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg09.mp4,Side view V5-seg09.mp4,Lateral Raises,volunteer_005,side,58,30.0,1.9333333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg10.mp4,Side view V5-seg10.mp4,Lateral Raises,volunteer_005,side,62,30.0,2.066666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v5/Side view V5-seg11.mp4,Side view V5-seg11.mp4,Lateral Raises,volunteer_005,side,53,30.0,1.7666666666666666,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg01.mp4,Side view V50-seg01.mp4,Lateral Raises,volunteer_050,side,51,29.97002997002997,1.7017,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg02.mp4,Side view V50-seg02.mp4,Lateral Raises,volunteer_050,side,48,29.97002997002997,1.6016000000000001,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg03.mp4,Side view V50-seg03.mp4,Lateral Raises,volunteer_050,side,54,29.97002997002997,1.8018,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg04.mp4,Side view V50-seg04.mp4,Lateral Raises,volunteer_050,side,48,29.97002997002997,1.6016000000000001,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg05.mp4,Side view V50-seg05.mp4,Lateral Raises,volunteer_050,side,50,29.97002997002997,1.6683333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg06.mp4,Side view V50-seg06.mp4,Lateral Raises,volunteer_050,side,51,29.97002997002997,1.7017,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg07.mp4,Side view V50-seg07.mp4,Lateral Raises,volunteer_050,side,49,29.97002997002997,1.6349666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg08.mp4,Side view V50-seg08.mp4,Lateral Raises,volunteer_050,side,51,29.97002997002997,1.7017,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg09.mp4,Side view V50-seg09.mp4,Lateral Raises,volunteer_050,side,48,29.97002997002997,1.6016000000000001,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg10.mp4,Side view V50-seg10.mp4,Lateral Raises,volunteer_050,side,52,29.97002997002997,1.7350666666666668,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg11.mp4,Side view V50-seg11.mp4,Lateral Raises,volunteer_050,side,44,29.97002997002997,1.4681333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg12.mp4,Side view V50-seg12.mp4,Lateral Raises,volunteer_050,side,48,29.97002997002997,1.6016000000000001,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg13.mp4,Side view V50-seg13.mp4,Lateral Raises,volunteer_050,side,47,29.97002997002997,1.5682333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v50/Side view V50-seg14.mp4,Side view V50-seg14.mp4,Lateral Raises,volunteer_050,side,48,29.97002997002997,1.6016000000000001,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg01.mp4,Side view V7-seg01.mp4,Lateral Raises,volunteer_007,side,89,30.0,2.966666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg02.mp4,Side view V7-seg02.mp4,Lateral Raises,volunteer_007,side,97,30.0,3.2333333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg03.mp4,Side view V7-seg03.mp4,Lateral Raises,volunteer_007,side,115,30.0,3.8333333333333335,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg04.mp4,Side view V7-seg04.mp4,Lateral Raises,volunteer_007,side,101,30.0,3.3666666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg05.mp4,Side view V7-seg05.mp4,Lateral Raises,volunteer_007,side,104,30.0,3.466666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg06.mp4,Side view V7-seg06.mp4,Lateral Raises,volunteer_007,side,95,30.0,3.1666666666666665,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg07.mp4,Side view V7-seg07.mp4,Lateral Raises,volunteer_007,side,90,30.0,3.0,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg08.mp4,Side view V7-seg08.mp4,Lateral Raises,volunteer_007,side,94,30.0,3.1333333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg09.mp4,Side view V7-seg09.mp4,Lateral Raises,volunteer_007,side,98,30.0,3.2666666666666666,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg10.mp4,Side view V7-seg10.mp4,Lateral Raises,volunteer_007,side,108,30.0,3.6,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v7/Side view V7-seg11.mp4,Side view V7-seg11.mp4,Lateral Raises,volunteer_007,side,103,30.0,3.433333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg01.mp4,Side view V8-seg01.mp4,Lateral Raises,volunteer_008,side,66,30.0,2.2,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg02.mp4,Side view V8-seg02.mp4,Lateral Raises,volunteer_008,side,62,30.0,2.066666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg03.mp4,Side view V8-seg03.mp4,Lateral Raises,volunteer_008,side,73,30.0,2.433333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg04.mp4,Side view V8-seg04.mp4,Lateral Raises,volunteer_008,side,56,30.0,1.8666666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg05.mp4,Side view V8-seg05.mp4,Lateral Raises,volunteer_008,side,78,30.0,2.6,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg06.mp4,Side view V8-seg06.mp4,Lateral Raises,volunteer_008,side,52,30.0,1.7333333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg07.mp4,Side view V8-seg07.mp4,Lateral Raises,volunteer_008,side,73,30.0,2.433333333333333,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg08.mp4,Side view V8-seg08.mp4,Lateral Raises,volunteer_008,side,62,30.0,2.066666666666667,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg09.mp4,Side view V8-seg09.mp4,Lateral Raises,volunteer_008,side,65,30.0,2.1666666666666665,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg10.mp4,Side view V8-seg10.mp4,Lateral Raises,volunteer_008,side,67,30.0,2.2333333333333334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/4) Lateral Raises/v8/Side view V8-seg11.mp4,Side view V8-seg11.mp4,Lateral Raises,volunteer_008,side,60,30.0,2.0,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r1.mp4,Side view V3 r1.mp4,Bulgarian split squat,volunteer_003,side,52,30.003,1.7331600173316002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r2.mp4,Side view V3 r2.mp4,Bulgarian split squat,volunteer_003,side,55,30.003,1.8331500183315002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r3.mp4,Side view V3 r3.mp4,Bulgarian split squat,volunteer_003,side,54,30.003,1.7998200179982002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r4.mp4,Side view V3 r4.mp4,Bulgarian split squat,volunteer_003,side,40,30.003,1.3332000133320001,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r5.mp4,Side view V3 r5.mp4,Bulgarian split squat,volunteer_003,side,47,30.003,1.5665100156651002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r6.mp4,Side view V3 r6.mp4,Bulgarian split squat,volunteer_003,side,48,30.003,1.5998400159984,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V3/Side view V3 r7.mp4,Side view V3 r7.mp4,Bulgarian split squat,volunteer_003,side,38,30.003,1.2665400126654,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r1.mp4,Side view V31 r1.mp4,Bulgarian split squat,volunteer_031,side,53,29.8,1.778523489932886,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r2.mp4,Side view V31 r2.mp4,Bulgarian split squat,volunteer_031,side,46,29.8,1.5436241610738255,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r3.mp4,Side view V31 r3.mp4,Bulgarian split squat,volunteer_031,side,36,29.8,1.2080536912751678,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r4.mp4,Side view V31 r4.mp4,Bulgarian split squat,volunteer_031,side,42,29.8,1.4093959731543624,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r5.mp4,Side view V31 r5.mp4,Bulgarian split squat,volunteer_031,side,43,29.8,1.4429530201342282,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r6.mp4,Side view V31 r6.mp4,Bulgarian split squat,volunteer_031,side,53,29.8,1.778523489932886,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V31/Side view V31 r7.mp4,Side view V31 r7.mp4,Bulgarian split squat,volunteer_031,side,42,29.8,1.4093959731543624,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r1.mp4,Side View V39 r1.mp4,Bulgarian split squat,volunteer_039,side,63,30.017,2.0988106739514274,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r2.mp4,Side View V39 r2.mp4,Bulgarian split squat,volunteer_039,side,72,30.017,2.398640770230203,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r3.mp4,Side View V39 r3.mp4,Bulgarian split squat,volunteer_039,side,76,30.017,2.5318985907985474,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r4.mp4,Side View V39 r4.mp4,Bulgarian split squat,volunteer_039,side,70,30.017,2.3320118599460304,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r5.mp4,Side View V39 r5.mp4,Bulgarian split squat,volunteer_039,side,76,30.017,2.5318985907985474,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r6.mp4,Side View V39 r6.mp4,Bulgarian split squat,volunteer_039,side,69,30.017,2.2986974048039444,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r7.mp4,Side View V39 r7.mp4,Bulgarian split squat,volunteer_039,side,82,30.017,2.7317853216510644,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r8.mp4,Side View V39 r8.mp4,Bulgarian split squat,volunteer_039,side,72,30.017,2.398640770230203,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V39/Side View V39 r9.mp4,Side View V39 r9.mp4,Bulgarian split squat,volunteer_039,side,66,30.017,2.198754039377686,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r1.mp4,Side view V4 r1.mp4,Bulgarian split squat,volunteer_004,side,80,30.026,2.6643575567841205,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r10.mp4,Side view V4 r10.mp4,Bulgarian split squat,volunteer_004,side,73,30.026,2.43122627056551,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r11.mp4,Side view V4 r11.mp4,Bulgarian split squat,volunteer_004,side,93,30.026,3.09731565976154,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r2.mp4,Side view V4 r2.mp4,Bulgarian split squat,volunteer_004,side,80,30.026,2.6643575567841205,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r3.mp4,Side view V4 r3.mp4,Bulgarian split squat,volunteer_004,side,71,30.026,2.3646173316459067,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r4.mp4,Side view V4 r4.mp4,Bulgarian split squat,volunteer_004,side,69,30.026,2.2980083927263038,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r5.mp4,Side view V4 r5.mp4,Bulgarian split squat,volunteer_004,side,79,30.026,2.631053087324319,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r6.mp4,Side view V4 r6.mp4,Bulgarian split squat,volunteer_004,side,65,30.026,2.164790514887098,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r7.mp4,Side view V4 r7.mp4,Bulgarian split squat,volunteer_004,side,74,30.026,2.4645307400253116,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r8.mp4,Side view V4 r8.mp4,Bulgarian split squat,volunteer_004,side,82,30.026,2.7309664957037234,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V4/Side view V4 r9.mp4,Side view V4 r9.mp4,Bulgarian split squat,volunteer_004,side,67,30.026,2.231399453806701,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg01.mp4,Side View V46-seg01.mp4,Bulgarian split squat,volunteer_046,side,55,30.033,1.8313188825625144,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg02.mp4,Side View V46-seg02.mp4,Bulgarian split squat,volunteer_046,side,59,30.033,1.9645057103852428,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg03.mp4,Side View V46-seg03.mp4,Bulgarian split squat,volunteer_046,side,68,30.033,2.2641760729863813,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg04.mp4,Side View V46-seg04.mp4,Bulgarian split squat,volunteer_046,side,59,30.033,1.9645057103852428,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg05.mp4,Side View V46-seg05.mp4,Bulgarian split squat,volunteer_046,side,62,30.033,2.064395831252289,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg06.mp4,Side View V46-seg06.mp4,Bulgarian split squat,volunteer_046,side,72,30.033,2.3973629008091097,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg07.mp4,Side View V46-seg07.mp4,Bulgarian split squat,volunteer_046,side,62,30.033,2.064395831252289,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg08.mp4,Side View V46-seg08.mp4,Bulgarian split squat,volunteer_046,side,64,30.033,2.1309892451636534,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg09.mp4,Side View V46-seg09.mp4,Bulgarian split squat,volunteer_046,side,74,30.033,2.463956314720474,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg10.mp4,Side View V46-seg10.mp4,Bulgarian split squat,volunteer_046,side,85,30.033,2.830220091232977,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V46/Side View V46-seg11.mp4,Side View V46-seg11.mp4,Bulgarian split squat,volunteer_046,side,59,30.033,1.9645057103852428,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg01.mp4,Side View V47-seg01.mp4,Bulgarian split squat,volunteer_047,side,127,29.996,4.233897853047073,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg02.mp4,Side View V47-seg02.mp4,Bulgarian split squat,volunteer_047,side,106,29.996,3.533804507267636,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg03.mp4,Side View V47-seg03.mp4,Bulgarian split squat,volunteer_047,side,108,29.996,3.6004800640085346,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg04.mp4,Side View V47-seg04.mp4,Bulgarian split squat,volunteer_047,side,90,29.996,3.0004000533404453,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg05.mp4,Side View V47-seg05.mp4,Bulgarian split squat,volunteer_047,side,103,29.996,3.4337911721562877,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg06.mp4,Side View V47-seg06.mp4,Bulgarian split squat,volunteer_047,side,79,29.996,2.633684491265502,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg07.mp4,Side View V47-seg07.mp4,Bulgarian split squat,volunteer_047,side,96,29.996,3.200426723563142,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg08.mp4,Side View V47-seg08.mp4,Bulgarian split squat,volunteer_047,side,93,29.996,3.100413388451794,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V47/Side View V47-seg09.mp4,Side View V47-seg09.mp4,Bulgarian split squat,volunteer_047,side,88,29.996,2.9337244965995466,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg01.mp4,Side View V48-seg01.mp4,Bulgarian split squat,volunteer_048,side,90,29.997,3.0003000300030003,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg02.mp4,Side View V48-seg02.mp4,Bulgarian split squat,volunteer_048,side,86,29.997,2.866953362002867,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg03.mp4,Side View V48-seg03.mp4,Bulgarian split squat,volunteer_048,side,81,29.997,2.7002700270027002,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg04.mp4,Side View V48-seg04.mp4,Bulgarian split squat,volunteer_048,side,86,29.997,2.866953362002867,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg05.mp4,Side View V48-seg05.mp4,Bulgarian split squat,volunteer_048,side,88,29.997,2.933626696002934,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg06.mp4,Side View V48-seg06.mp4,Bulgarian split squat,volunteer_048,side,81,29.997,2.7002700270027002,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg07.mp4,Side View V48-seg07.mp4,Bulgarian split squat,volunteer_048,side,89,29.997,2.966963363002967,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg08.mp4,Side View V48-seg08.mp4,Bulgarian split squat,volunteer_048,side,77,29.997,2.566923359002567,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg09.mp4,Side View V48-seg09.mp4,Bulgarian split squat,volunteer_048,side,89,29.997,2.966963363002967,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg10.mp4,Side View V48-seg10.mp4,Bulgarian split squat,volunteer_048,side,81,29.997,2.7002700270027002,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V48/Side View V48-seg11.mp4,Side View V48-seg11.mp4,Bulgarian split squat,volunteer_048,side,74,29.997,2.466913358002467,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r1.mp4,Side view V5 r1.mp4,Bulgarian split squat,volunteer_005,side,90,30.034,2.996603848971166,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r2.mp4,Side view V5 r2.mp4,Bulgarian split squat,volunteer_005,side,76,30.034,2.5304654724645403,1080,1920
